GHO;Indicator;PUBLISH STATES;Year;WHO region;Country;Age Group;Sex;Display Value;Numeric Value;Low Value;High Value;Comments
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Africa;Botswana;20+;Male;21.4 [20.6-22.3];21.4;20.6;22.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Americas;Brazil;20+;Male;22.8 [21.8-23.9];22.8;21.8;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Americas;Brazil;20+;Male;23.0 [22.1-23.8];23;22.1;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Americas;Brazil;20+;Male;23.5 [23.1-23.9];23.5;23.1;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Americas;Brazil;20+;Male;23.7 [23.3-24.1];23.7;23.3;24.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Americas;Brazil;20+;Male;24.5 [24.1-24.9];24.5;24.1;24.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Americas;Brazil;20+;Male;24.7 [24.3-25.1];24.7;24.3;25.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Americas;Brazil;20+;Male;25.6 [25.1-26.2];25.6;25.1;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Western Pacific;Brunei Darussalam;20+;Male;23.3 [20.5-26.1];23.3;20.5;26.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Western Pacific;Brunei Darussalam;20+;Male;23.4 [20.9-26.0];23.4;20.9;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Western Pacific;Brunei Darussalam;20+;Male;23.5 [21.0-25.9];23.5;21;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Western Pacific;Brunei Darussalam;20+;Male;23.7 [21.3-26.0];23.7;21.3;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Western Pacific;Brunei Darussalam;20+;Male;23.8 [21.4-26.1];23.8;21.4;26.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Western Pacific;Brunei Darussalam;20+;Male;24.0 [21.7-26.3];24;21.7;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Western Pacific;Brunei Darussalam;20+;Male;24.1 [21.7-26.4];24.1;21.7;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Europe;Bulgaria;20+;Male;25.3 [23.6-26.8];25.3;23.6;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Europe;Bulgaria;20+;Male;25.4 [23.9-26.8];25.4;23.9;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Europe;Bulgaria;20+;Male;25.6 [24.5-26.8];25.6;24.5;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Europe;Bulgaria;20+;Male;25.6 [24.6-26.7];25.6;24.6;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Europe;Bulgaria;20+;Male;25.9 [25.1-26.6];25.9;25.1;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Europe;Bulgaria;20+;Male;26.0 [25.3-26.7];26;25.3;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Burkina Faso;20+;Male;20.0 [17.5-22.4];20;17.5;22.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Africa;Burkina Faso;20+;Male;20.0 [17.8-22.2];20;17.8;22.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Burkina Faso;20+;Male;20.3 [18.5-22.0];20.3;18.5;22;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Africa;Burkina Faso;20+;Male;20.3 [18.7-22.0];20.3;18.7;22;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;Burkina Faso;20+;Male;20.6 [19.1-22.0];20.6;19.1;22;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Africa;Burkina Faso;20+;Male;20.7 [19.2-22.1];20.7;19.2;22.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;Burkina Faso;20+;Male;21.0 [19.5-22.4];21;19.5;22.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Africa;Burkina Faso;20+;Male;21.2 [19.7-22.6];21.2;19.7;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Burundi;20+;Male;21.2 [18.6-23.9];21.2;18.6;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Africa;Burundi;20+;Male;21.3 [18.7-23.9];21.3;18.7;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Burundi;20+;Male;21.4 [19.0-23.9];21.4;19;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Africa;Burundi;20+;Male;21.4 [19.0-23.8];21.4;19;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;Burundi;20+;Male;21.4 [19.1-23.9];21.4;19.1;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Burundi;20+;Male;21.5 [19.1-24.0];21.5;19.1;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Burundi;20+;Male;21.6 [19.1-24.1];21.6;19.1;24.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Western Pacific;Cambodia;20+;Male;20.0 [18.1-21.8];20;18.1;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Western Pacific;Cambodia;20+;Male;20.0 [18.2-21.7];20;18.2;21.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Western Pacific;Cambodia;20+;Male;20.2 [18.8-21.7];20.2;18.8;21.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Western Pacific;Cambodia;20+;Male;20.3 [18.9-21.8];20.3;18.9;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Western Pacific;Cambodia;20+;Male;20.6 [19.4-21.8];20.6;19.4;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Western Pacific;Cambodia;20+;Male;20.7 [19.6-21.8];20.7;19.6;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Western Pacific;Cambodia;20+;Male;20.8 [19.9-21.8];20.8;19.9;21.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Cameroon;20+;Male;21.8 [19.6-24.0];21.8;19.6;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Africa;Cameroon;20+;Male;22.0 [20.0-23.9];22;20;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Cameroon;20+;Male;22.5 [21.2-23.7];22.5;21.2;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Africa;Cameroon;20+;Male;22.5 [21.4-23.7];22.5;21.4;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;Cameroon;20+;Male;22.7 [21.7-23.6];22.7;21.7;23.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;Cameroon;20+;Male;22.8 [21.9-23.7];22.8;21.9;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Africa;Cameroon;20+;Male;22.9 [22.1-23.8];22.9;22.1;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;Cameroon;20+;Male;23.4 [22.5-24.3];23.4;22.5;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Africa;Cameroon;20+;Male;23.6 [22.6-24.6];23.6;22.6;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Americas;Canada;20+;Male;25.8 [25.4-26.2];25.8;25.4;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Americas;Canada;20+;Male;25.9 [25.6-26.3];25.9;25.6;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Americas;Canada;20+;Male;26.6 [26.2-27.0];26.6;26.2;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Americas;Canada;20+;Male;26.7 [26.3-27.2];26.7;26.3;27.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Americas;Canada;20+;Male;27.1 [26.7-27.6];27.1;26.7;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Americas;Canada;20+;Male;27.2 [26.8-27.7];27.2;26.8;27.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Africa;Cabo Verde;20+;Male;20.8 [18.9-22.7];20.8;18.9;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;Cabo Verde;20+;Male;21.0 [19.2-22.7];21;19.2;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;Cabo Verde;20+;Male;21.7 [20.3-23.0];21.7;20.3;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Africa;Cabo Verde;20+;Male;21.8 [20.6-23.1];21.8;20.6;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Africa;Cabo Verde;20+;Male;22.4 [21.3-23.4];22.4;21.3;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;Cabo Verde;20+;Male;22.6 [21.7-23.5];22.6;21.7;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Central African Republic;20+;Male;20.9 [17.5-24.6];20.9;17.5;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Africa;Central African Republic;20+;Male;20.9 [17.7-24.3];20.9;17.7;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Central African Republic;20+;Male;20.8 [18.0-23.6];20.8;18;23.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Africa;Central African Republic;20+;Male;20.8 [18.1-23.5];20.8;18.1;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;Central African Republic;20+;Male;20.8 [18.3-23.3];20.8;18.3;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;Central African Republic;20+;Male;20.8 [18.4-23.3];20.8;18.4;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;Central African Republic;20+;Male;21.0 [18.6-23.5];21;18.6;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Africa;Central African Republic;20+;Male;21.1 [18.6-23.6];21.1;18.6;23.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Chad;20+;Male;20.3 [18.4-22.2];20.3;18.4;22.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Africa;Chad;20+;Male;20.4 [18.6-22.2];20.4;18.6;22.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Africa;Chad;20+;Male;20.6 [19.0-22.2];20.6;19;22.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Chad;20+;Male;20.7 [19.1-22.3];20.7;19.1;22.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;Chad;20+;Male;21.0 [19.6-22.4];21;19.6;22.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Chad;20+;Male;21.2 [19.8-22.5];21.2;19.8;22.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Americas;Chile;20+;Male;24.6 [23.0-26.3];24.6;23;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Americas;Chile;20+;Male;24.7 [23.3-26.2];24.7;23.3;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Americas;Chile;20+;Male;25.1 [24.0-26.2];25.1;24;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Americas;Chile;20+;Male;25.3 [24.3-26.3];25.3;24.3;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Americas;Chile;20+;Male;26.1 [25.4-26.8];26.1;25.4;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Americas;Chile;20+;Male;26.3 [25.6-26.9];26.3;25.6;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Western Pacific;China;20+;Male;21.6 [21.0-22.2];21.6;21;22.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Western Pacific;China;20+;Male;21.6 [21.1-22.1];21.6;21.1;22.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Western Pacific;China;20+;Male;21.8 [21.4-22.1];21.8;21.4;22.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Western Pacific;China;20+;Male;21.9 [21.6-22.1];21.9;21.6;22.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Western Pacific;China;20+;Male;22.3 [22.1-22.6];22.3;22.1;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Western Pacific;China;20+;Male;22.4 [22.2-22.7];22.4;22.2;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Western Pacific;China;20+;Male;22.8 [22.4-23.1];22.8;22.4;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Western Pacific;China;20+;Male;22.9 [22.5-23.3];22.9;22.5;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Americas;Colombia;20+;Male;22.5 [21.1-23.8];22.5;21.1;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Americas;Colombia;20+;Male;22.6 [21.4-23.9];22.6;21.4;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Americas;Colombia;20+;Male;23.4 [22.4-24.4];23.4;22.4;24.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Americas;Colombia;20+;Male;23.6 [22.7-24.6];23.6;22.7;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Americas;Colombia;20+;Male;24.3 [23.7-25.0];24.3;23.7;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Americas;Colombia;20+;Male;24.5 [23.9-25.1];24.5;23.9;25.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Africa;Comoros;20+;Male;21.0 [18.5-23.5];21;18.5;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Africa;Comoros;20+;Male;21.1 [18.7-23.4];21.1;18.7;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;Comoros;20+;Male;21.1 [18.8-23.4];21.1;18.8;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Africa;Comoros;20+;Male;21.4 [19.2-23.6];21.4;19.2;23.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;Comoros;20+;Male;21.5 [19.3-23.7];21.5;19.3;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Africa;Comoros;20+;Male;21.8 [19.7-23.9];21.8;19.7;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;Comoros;20+;Male;21.8 [19.7-23.9];21.8;19.7;23.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Comoros;20+;Male;22.1 [19.9-24.3];22.1;19.9;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Congo;20+;Male;20.6 [17.7-23.8];20.6;17.7;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Africa;Congo;20+;Male;20.7 [18.0-23.7];20.7;18;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Africa;Congo;20+;Male;21.0 [18.8-23.3];21;18.8;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Congo;20+;Male;21.1 [18.9-23.3];21.1;18.9;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;Congo;20+;Male;21.2 [19.6-23.0];21.2;19.6;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;Congo;20+;Male;21.3 [19.8-22.9];21.3;19.8;22.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;Congo;20+;Male;21.7 [20.3-23.1];21.7;20.3;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Africa;Congo;20+;Male;21.8 [20.3-23.3];21.8;20.3;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Africa;Democratic Republic of the Congo;20+;Male;20.6 [17.9-23.4];20.6;17.9;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;Democratic Republic of the Congo;20+;Male;20.6 [18.1-23.3];20.6;18.1;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Africa;Democratic Republic of the Congo;20+;Male;20.5 [18.5-22.6];20.5;18.5;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;Democratic Republic of the Congo;20+;Male;20.4 [18.5-22.3];20.4;18.5;22.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;Democratic Republic of the Congo;20+;Male;19.9 [18.3-21.4];19.9;18.3;21.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Africa;Democratic Republic of the Congo;20+;Male;19.8 [18.3-21.3];19.8;18.3;21.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Western Pacific;Cook Islands;20+;Male;26.5 [24.1-28.7];26.5;24.1;28.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Western Pacific;Cook Islands;20+;Male;26.9 [24.8-29.0];26.9;24.8;29;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Western Pacific;Cook Islands;20+;Male;28.6 [27.1-30.0];28.6;27.1;30;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Western Pacific;Cook Islands;20+;Male;29.0 [27.6-30.3];29;27.6;30.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Western Pacific;Cook Islands;20+;Male;30.5 [29.5-31.4];30.5;29.5;31.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Western Pacific;Cook Islands;20+;Male;30.9 [30.1-31.8];30.9;30.1;31.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Western Pacific;Cook Islands;20+;Male;32.1 [31.2-33.1];32.1;31.2;33.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Americas;Costa Rica;20+;Male;23.7 [21.4-25.9];23.7;21.4;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Americas;Costa Rica;20+;Male;24.2 [22.6-25.8];24.2;22.6;25.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Americas;Costa Rica;20+;Male;24.3 [22.9-25.8];24.3;22.9;25.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Americas;Costa Rica;20+;Male;25.1 [24.0-26.3];25.1;24;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Americas;Costa Rica;20+;Male;25.3 [24.3-26.3];25.3;24.3;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Americas;Costa Rica;20+;Male;25.9 [25.0-26.7];25.9;25;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Americas;Costa Rica;20+;Male;26.1 [25.3-27.0];26.1;25.3;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Africa;C?te d'Ivoire;20+;Male;21.3 [19.4-23.3];21.3;19.4;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Africa;C?te d'Ivoire;20+;Male;21.4 [19.6-23.2];21.4;19.6;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Africa;C?te d'Ivoire;20+;Male;21.7 [20.1-23.2];21.7;20.1;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Africa;C?te d'Ivoire;20+;Male;21.7 [20.2-23.2];21.7;20.2;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Africa;C?te d'Ivoire;20+;Male;22.0 [20.7-23.4];22;20.7;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Africa;C?te d'Ivoire;20+;Male;22.1 [20.9-23.5];22.1;20.9;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Europe;Croatia;20+;Male;25.2 [23.4-27.0];25.2;23.4;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Europe;Croatia;20+;Male;25.2 [23.6-26.9];25.2;23.6;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Europe;Croatia;20+;Male;25.5 [24.3-26.7];25.5;24.3;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Europe;Croatia;20+;Male;25.5 [24.4-26.6];25.5;24.4;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Europe;Croatia;20+;Male;25.6 [24.6-26.6];25.6;24.6;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Europe;Croatia;20+;Male;25.8 [24.8-26.8];25.8;24.8;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Europe;Croatia;20+;Male;26.5 [25.3-27.8];26.5;25.3;27.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Americas;Cuba;20+;Male;22.6 [21.6-23.8];22.6;21.6;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Americas;Cuba;20+;Male;23.2 [22.4-24.1];23.2;22.4;24.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Americas;Cuba;20+;Male;23.4 [22.5-24.3];23.4;22.5;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Americas;Cuba;20+;Male;23.6 [22.7-24.5];23.6;22.7;24.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Americas;Cuba;20+;Male;23.7 [22.8-24.6];23.7;22.8;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Americas;Cuba;20+;Male;24.4 [23.6-25.3];24.4;23.6;25.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Americas;Cuba;20+;Male;24.7 [23.8-25.7];24.7;23.8;25.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Europe;Cyprus;20+;Male;25.4 [24.0-26.8];25.4;24;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Europe;Cyprus;20+;Male;25.6 [24.3-26.8];25.6;24.3;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Europe;Cyprus;20+;Male;25.9 [24.9-26.9];25.9;24.9;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Europe;Cyprus;20+;Male;26.1 [25.2-27.1];26.1;25.2;27.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Europe;Cyprus;20+;Male;26.3 [25.5-27.2];26.3;25.5;27.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Europe;Cyprus;20+;Male;26.8 [26.0-27.5];26.8;26;27.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Europe;Cyprus;20+;Male;26.9 [26.1-27.8];26.9;26.1;27.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Europe;Czech Republic;20+;Male;26.3 [25.2-27.3];26.3;25.2;27.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Europe;Czech Republic;20+;Male;26.4 [25.5-27.2];26.4;25.5;27.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Europe;Czech Republic;20+;Male;26.6 [26.0-27.2];26.6;26;27.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Europe;Czech Republic;20+;Male;26.7 [26.2-27.3];26.7;26.2;27.3;
